ID_Pedido,Fecha,ID_Cliente,Pais,Categoria,Producto,Precio_Unitario,Cantidad,Costo_Envio,Canal_Venta,Puntuacion_Satisfaccion,Ingresos_Brutos,Ingreso_Neto_Logistico,Coste_Envio_Relativo,Anio,Mes_Numero,Mes,Trimestre,Nivel_Satisfaccion,Indicador_Satisfaccion_Alta
ORD-1927,2025-02-03,CLI-392,España,Estilo de Vida,Set de Teclado Mecánico,92.58,1,8.19,Tienda Física,4,92.58,84.39,0.088464,2025,2,2025-02,T1,Alta,1
ORD-1928,2025-04-21,CLI-300,España,Estilo de Vida,Botella Térmica Inteligente,202.35,1,10.66,Tienda Física,4,202.35,191.69,0.052681,2025,4,2025-04,T2,Alta,1
ORD-1929,2025-09-21,CLI-167,México,Estilo de Vida,Set de Teclado Mecánico,178.12,1,8.95,App,2,178.12,169.17,0.050247,2025,9,2025-09,T3,Baja,0
ORD-1930,2025-08-24,CLI-491,Colombia,Tecnología,Smartphone Alpha,563.68,1,35.84,App,5,563.68,527.84,0.063582,2025,8,2025-08,T3,Alta,1
ORD-1931,2025-03-24,CLI-271,España,Tecnología,Auriculares Noise-Cancelling,947.71,1,60.12,App,5,947.71,887.59,0.063437,2025,3,2025-03,T1,Alta,1
ORD-1932,2025-02-11,CLI-431,México,Estilo de Vida,Set de Teclado Mecánico,186.62,1,5.27,Web,3,186.62,181.35,0.028239,2025,2,2025-02,T1,Media,0
ORD-1933,2025-04-11,CLI-220,México,Estilo de Vida,Set de Teclado Mecánico,293.87,3,3.97,Tienda Física,5,881.61,877.64,0.004503,2025,4,2025-04,T2,Alta,1
ORD-1934,2025-01-06,CLI-244,Argentina,Estilo de Vida,Mochila Ergonómica,171.34,1,6.62,Web,5,171.34,164.72,0.038637,2025,1,2025-01,T1,Alta,1
ORD-1935,2025-06-29,CLI-237,México,Tecnología,Smartphone Alpha,1110.18,2,61.41,App,3,2220.36,2158.95,0.027658,2025,6,2025-06,T2,Media,0
ORD-1936,2025-10-09,CLI-161,México,Tecnología,Auriculares Noise-Cancelling,268.5,1,23.76,Tienda Física,5,268.5,244.74,0.088492,2025,10,2025-10,T4,Alta,1
ORD-1937,2025-11-16,CLI-345,México,Estilo de Vida,Set de Teclado Mecánico,36.41,2,5.53,Tienda Física,5,72.82,67.29,0.075941,2025,11,2025-11,T4,Alta,1
ORD-1938,2025-08-14,CLI-364,México,Estilo de Vida,Set de Teclado Mecánico,199.38,1,11.86,Web,4,199.38,187.52,0.059484,2025,8,2025-08,T3,Alta,1
ORD-1939,2025-11-11,CLI-267,México,Tecnología,Laptop Pro 15,693.3,5,43.99,Tienda Física,1,3466.5,3422.51,0.01269,2025,11,2025-11,T4,Baja,0
ORD-1940,2025-12-31,CLI-291,Chile,Tecnología,Smartphone Alpha,525.67,4,40.7,Web,5,2102.68,2061.98,0.019356,2025,12,2025-12,T4,Alta,1
ORD-1941,2025-08-17,CLI-441,España,Estilo de Vida,Botella Térmica Inteligente,100.93,1,11.37,Tienda Física,4,100.93,89.56,0.112652,2025,8,2025-08,T3,Alta,1
ORD-1942,2025-10-16,CLI-469,España,Estilo de Vida,Botella Térmica Inteligente,240.65,2,9.87,Web,4,481.3,471.43,0.020507,2025,10,2025-10,T4,Alta,1
ORD-1943,2025-05-30,CLI-223,España,Estilo de Vida,Botella Térmica Inteligente,226.75,2,8.63,Tienda Física,4,453.5,444.87,0.01903,2025,5,2025-05,T2,Alta,1
ORD-1944,2025-10-04,CLI-261,España,Tecnología,Laptop Pro 15,887.27,2,54.5,Web,5,1774.54,1720.04,0.030712,2025,10,2025-10,T4,Alta,1
ORD-1945,2025-07-17,CLI-425,Chile,Tecnología,Smartwatch Series Z,316.0,1,22.05,Web,5,316.0,293.95,0.069778,2025,7,2025-07,T3,Alta,1
ORD-1946,2025-03-11,CLI-443,España,Tecnología,Monitor 4K Curved,428.89,2,33.49,Web,5,857.78,824.29,0.039043,2025,3,2025-03,T1,Alta,1
ORD-1947,2025-04-22,CLI-259,México,Estilo de Vida,Lámpara LED Escritorio,202.07,1,7.96,Web,5,202.07,194.11,0.039392,2025,4,2025-04,T2,Alta,1
ORD-1948,2025-01-04,CLI-287,España,Tecnología,Monitor 4K Curved,905.14,1,56.11,Tienda Física,4,905.14,849.03,0.06199,2025,1,2025-01,T1,Alta,1
ORD-1949,2025-12-16,CLI-159,México,Tecnología,Smartwatch Series Z,414.89,3,31.61,Web,5,1244.67,1213.06,0.025396,2025,12,2025-12,T4,Alta,1
ORD-1950,2025-11-27,CLI-357,México,Tecnología,Laptop Pro 15,1159.72,3,68.1,Web,2,3479.16,3411.06,0.019574,2025,11,2025-11,T4,Baja,0
ORD-1951,2025-11-14,CLI-360,España,Tecnología,Smartphone Alpha,344.62,4,28.57,Web,5,1378.48,1349.91,0.020726,2025,11,2025-11,T4,Alta,1
ORD-1952,2025-12-16,CLI-141,España,Tecnología,Smartwatch Series Z,571.88,2,42.68,Web,4,1143.76,1101.08,0.037316,2025,12,2025-12,T4,Alta,1
ORD-1953,2025-04-05,CLI-372,España,Estilo de Vida,Lámpara LED Escritorio,120.84,1,4.19,Web,5,120.84,116.65,0.034674,2025,4,2025-04,T2,Alta,1
ORD-1954,2025-06-01,CLI-460,España,Tecnología,Auriculares Noise-Cancelling,723.35,3,47.07,Web,3,2170.05,2122.98,0.021691,2025,6,2025-06,T2,Media,0
ORD-1955,2025-11-07,CLI-146,Chile,Tecnología,Smartphone Alpha,855.54,4,52.37,Web,5,3422.16,3369.79,0.015303,2025,11,2025-11,T4,Alta,1
ORD-1956,2025-05-17,CLI-273,México,Tecnología,Smartwatch Series Z,1035.34,1,61.58,Tienda Física,3,1035.34,973.76,0.059478,2025,5,2025-05,T2,Media,0
ORD-1957,2025-09-04,CLI-374,México,Tecnología,Smartwatch Series Z,779.26,3,48.73,Web,5,2337.78,2289.05,0.020845,2025,9,2025-09,T3,Alta,1
ORD-1958,2025-08-31,CLI-390,México,Tecnología,Monitor 4K Curved,732.61,1,49.59,App,4,732.61,683.02,0.067689,2025,8,2025-08,T3,Alta,1
ORD-1959,2025-01-31,CLI-367,Argentina,Estilo de Vida,Set de Teclado Mecánico,199.5,1,7.79,Web,4,199.5,191.71,0.039048,2025,1,2025-01,T1,Alta,1
ORD-1960,2025-02-09,CLI-206,España,Tecnología,Smartwatch Series Z,418.89,1,27.15,App,2,418.89,391.74,0.064814,2025,2,2025-02,T1,Baja,0
ORD-1961,2025-08-17,CLI-313,Colombia,Tecnología,Smartwatch Series Z,255.56,1,22.74,Web,5,255.56,232.82,0.088981,2025,8,2025-08,T3,Alta,1
ORD-1962,2025-02-05,CLI-378,Argentina,Tecnología,Laptop Pro 15,620.37,1,37.91,App,4,620.37,582.46,0.061109,2025,2,2025-02,T1,Alta,1
ORD-1963,2025-08-11,CLI-471,Chile,Tecnología,Smartwatch Series Z,377.12,2,31.93,Web,3,754.24,722.31,0.042334,2025,8,2025-08,T3,Media,0
ORD-1964,2025-01-06,CLI-419,España,Tecnología,Auriculares Noise-Cancelling,871.76,2,54.92,Web,3,1743.52,1688.6,0.031499,2025,1,2025-01,T1,Media,0
ORD-1965,2025-11-18,CLI-147,Argentina,Tecnología,Laptop Pro 15,475.25,2,33.98,Web,5,950.5,916.52,0.03575,2025,11,2025-11,T4,Alta,1
ORD-1966,2025-08-08,CLI-135,España,Tecnología,Smartwatch Series Z,233.78,3,20.87,App,5,701.34,680.47,0.029757,2025,8,2025-08,T3,Alta,1
ORD-1967,2025-03-16,CLI-376,México,Estilo de Vida,Silla Gaming X,250.58,1,6.64,App,4,250.58,243.94,0.026499,2025,3,2025-03,T1,Alta,1
ORD-1968,2025-01-04,CLI-248,España,Tecnología,Smartphone Alpha,811.42,1,45.75,Web,5,811.42,765.67,0.056383,2025,1,2025-01,T1,Alta,1
ORD-1969,2025-12-01,CLI-393,España,Estilo de Vida,Set de Teclado Mecánico,74.36,3,9.89,Web,3,223.08,213.19,0.044334,2025,12,2025-12,T4,Media,0
ORD-1970,2025-05-14,CLI-126,España,Estilo de Vida,Mochila Ergonómica,126.16,1,8.0,Tienda Física,5,126.16,118.16,0.063412,2025,5,2025-05,T2,Alta,1
ORD-1971,2025-04-28,CLI-362,Chile,Tecnología,Auriculares Noise-Cancelling,1078.91,1,65.11,Web,5,1078.91,1013.8,0.060348,2025,4,2025-04,T2,Alta,1
ORD-1972,2025-04-04,CLI-485,Colombia,Tecnología,Smartphone Alpha,613.26,1,42.83,Web,5,613.26,570.43,0.06984,2025,4,2025-04,T2,Alta,1
ORD-1973,2025-03-03,CLI-199,España,Estilo de Vida,Lámpara LED Escritorio,210.35,2,7.87,App,5,420.7,412.83,0.018707,2025,3,2025-03,T1,Alta,1
ORD-1974,2025-07-13,CLI-255,Argentina,Estilo de Vida,Mochila Ergonómica,204.08,1,10.71,Web,3,204.08,193.37,0.052479,2025,7,2025-07,T3,Media,0
ORD-1975,2025-12-01,CLI-440,España,Estilo de Vida,Mochila Ergonómica,254.76,3,4.46,Web,4,764.28,759.82,0.005836,2025,12,2025-12,T4,Alta,1
ORD-1976,2025-07-22,CLI-138,Colombia,Tecnología,Smartwatch Series Z,222.87,2,24.17,Web,4,445.74,421.57,0.054224,2025,7,2025-07,T3,Alta,1
ORD-1977,2025-01-26,CLI-418,Chile,Tecnología,Monitor 4K Curved,966.88,1,58.27,App,2,966.88,908.61,0.060266,2025,1,2025-01,T1,Baja,0
ORD-1978,2025-06-22,CLI-237,Argentina,Tecnología,Auriculares Noise-Cancelling,1185.77,1,71.44,Web,5,1185.77,1114.33,0.060248,2025,6,2025-06,T2,Alta,1
ORD-1979,2025-10-27,CLI-468,España,Tecnología,Monitor 4K Curved,1146.57,1,72.31,App,1,1146.57,1074.26,0.063066,2025,10,2025-10,T4,Baja,0
ORD-1980,2025-05-13,CLI-225,España,Tecnología,Auriculares Noise-Cancelling,871.27,1,51.5,Web,4,871.27,819.77,0.059109,2025,5,2025-05,T2,Alta,1
ORD-1981,2025-11-22,CLI-147,España,Tecnología,Smartwatch Series Z,358.77,2,28.02,Web,4,717.54,689.52,0.03905,2025,11,2025-11,T4,Alta,1
ORD-1982,2025-04-28,CLI-131,España,Tecnología,Auriculares Noise-Cancelling,958.64,2,54.35,Web,5,1917.28,1862.93,0.028347,2025,4,2025-04,T2,Alta,1
ORD-1983,2025-11-20,CLI-156,España,Tecnología,Smartphone Alpha,966.05,4,56.16,Web,5,3864.2,3808.04,0.014533,2025,11,2025-11,T4,Alta,1
ORD-1984,2025-10-02,CLI-105,España,Estilo de Vida,Mochila Ergonómica,97.34,1,8.18,Web,4,97.34,89.16,0.084035,2025,10,2025-10,T4,Alta,1
ORD-1985,2025-07-31,CLI-363,España,Tecnología,Smartwatch Series Z,164.99,1,19.26,Web,5,164.99,145.73,0.116734,2025,7,2025-07,T3,Alta,1
ORD-1986,2025-08-13,CLI-333,España,Estilo de Vida,Lámpara LED Escritorio,122.62,1,3.65,Tienda Física,5,122.62,118.97,0.029767,2025,8,2025-08,T3,Alta,1
ORD-1987,2025-01-20,CLI-336,Chile,Estilo de Vida,Silla Gaming X,227.3,2,7.38,Tienda Física,5,454.6,447.22,0.016234,2025,1,2025-01,T1,Alta,1
ORD-1988,2025-04-23,CLI-150,Argentina,Tecnología,Monitor 4K Curved,874.39,1,57.56,Tienda Física,5,874.39,816.83,0.065829,2025,4,2025-04,T2,Alta,1
ORD-1989,2025-05-20,CLI-442,Argentina,Tecnología,Laptop Pro 15,261.25,1,19.18,App,5,261.25,242.07,0.073416,2025,5,2025-05,T2,Alta,1
ORD-1990,2025-02-16,CLI-353,España,Tecnología,Smartwatch Series Z,254.71,1,21.37,Web,3,254.71,233.34,0.083899,2025,2,2025-02,T1,Media,0
ORD-1991,2025-01-01,CLI-308,Chile,Tecnología,Laptop Pro 15,227.81,1,21.04,Web,5,227.81,206.77,0.092358,2025,1,2025-01,T1,Alta,1
ORD-1992,2025-03-31,CLI-308,España,Tecnología,Laptop Pro 15,191.38,1,20.44,Tienda Física,4,191.38,170.94,0.106803,2025,3,2025-03,T1,Alta,1
ORD-1993,2025-05-22,CLI-146,España,Estilo de Vida,Lámpara LED Escritorio,91.82,1,8.78,Web,4,91.82,83.04,0.095622,2025,5,2025-05,T2,Alta,1
ORD-1994,2025-11-16,CLI-157,Chile,Estilo de Vida,Lámpara LED Escritorio,103.27,3,6.27,Web,5,309.81,303.54,0.020238,2025,11,2025-11,T4,Alta,1
ORD-1995,2025-02-07,CLI-403,Colombia,Estilo de Vida,Set de Teclado Mecánico,87.53,1,5.03,App,5,87.53,82.5,0.057466,2025,2,2025-02,T1,Alta,1
ORD-1996,2025-10-20,CLI-474,España,Tecnología,Auriculares Noise-Cancelling,370.91,2,26.45,Web,4,741.82,715.37,0.035656,2025,10,2025-10,T4,Alta,1
ORD-1997,2025-05-19,CLI-104,España,Tecnología,Laptop Pro 15,1018.25,2,56.89,Web,5,2036.5,1979.61,0.027935,2025,5,2025-05,T2,Alta,1
ORD-1998,2025-12-22,CLI-248,España,Estilo de Vida,Botella Térmica Inteligente,100.66,4,7.56,Tienda Física,5,402.64,395.08,0.018776,2025,12,2025-12,T4,Alta,1
ORD-1999,2025-11-29,CLI-154,España,Estilo de Vida,Lámpara LED Escritorio,118.58,4,8.59,Web,5,474.32,465.73,0.01811,2025,11,2025-11,T4,Alta,1
ORD-2000,2025-09-16,CLI-184,España,Tecnología,Smartwatch Series Z,549.16,2,35.83,App,3,1098.32,1062.49,0.032623,2025,9,2025-09,T3,Media,0
ORD-2001,2025-06-10,CLI-377,España,Tecnología,Auriculares Noise-Cancelling,301.74,3,21.43,Tienda Física,4,905.22,883.79,0.023674,2025,6,2025-06,T2,Alta,1
ORD-2002,2025-06-27,CLI-477,España,Estilo de Vida,Set de Teclado Mecánico,165.31,2,4.15,Web,4,330.62,326.47,0.012552,2025,6,2025-06,T2,Alta,1
ORD-2003,2025-01-10,CLI-160,España,Tecnología,Laptop Pro 15,404.0,1,29.19,App,1,404.0,374.81,0.072252,2025,1,2025-01,T1,Baja,0
ORD-2004,2025-09-18,CLI-474,México,Tecnología,Laptop Pro 15,173.73,1,16.12,Tienda Física,4,173.73,157.61,0.092788,2025,9,2025-09,T3,Alta,1
ORD-2005,2025-05-18,CLI-193,Chile,Tecnología,Smartphone Alpha,1042.78,1,64.2,Web,4,1042.78,978.58,0.061566,2025,5,2025-05,T2,Alta,1
ORD-2006,2025-06-21,CLI-272,Argentina,Tecnología,Smartphone Alpha,928.68,1,55.3,App,1,928.68,873.38,0.059547,2025,6,2025-06,T2,Baja,0
ORD-2007,2025-01-13,CLI-277,Argentina,Estilo de Vida,Set de Teclado Mecánico,214.3,3,5.65,Web,5,642.9,637.25,0.008788,2025,1,2025-01,T1,Alta,1
ORD-2008,2025-06-17,CLI-128,México,Estilo de Vida,Mochila Ergonómica,208.68,1,3.84,Web,5,208.68,204.84,0.018401,2025,6,2025-06,T2,Alta,1
ORD-2009,2025-05-10,CLI-274,Colombia,Tecnología,Monitor 4K Curved,708.55,3,45.54,Web,5,2125.65,2080.11,0.021424,2025,5,2025-05,T2,Alta,1
ORD-2010,2025-03-25,CLI-315,Argentina,Estilo de Vida,Silla Gaming X,277.3,1,11.38,Web,4,277.3,265.92,0.041039,2025,3,2025-03,T1,Alta,1
ORD-2011,2025-11-17,CLI-381,México,Tecnología,Laptop Pro 15,199.89,3,17.19,App,5,599.67,582.48,0.028666,2025,11,2025-11,T4,Alta,1
ORD-2012,2025-11-15,CLI-231,España,Tecnología,Smartwatch Series Z,758.97,2,52.43,Web,5,1517.94,1465.51,0.03454,2025,11,2025-11,T4,Alta,1
ORD-2013,2025-04-11,CLI-340,España,Tecnología,Smartwatch Series Z,171.68,1,23.21,Web,1,171.68,148.47,0.135193,2025,4,2025-04,T2,Baja,0
ORD-2014,2025-11-25,CLI-356,México,Tecnología,Auriculares Noise-Cancelling,563.02,2,41.62,Tienda Física,2,1126.04,1084.42,0.036961,2025,11,2025-11,T4,Baja,0
ORD-2015,2025-09-30,CLI-431,México,Estilo de Vida,Mochila Ergonómica,79.91,1,7.56,Tienda Física,5,79.91,72.35,0.094606,2025,9,2025-09,T3,Alta,1
ORD-2016,2025-09-22,CLI-277,México,Tecnología,Laptop Pro 15,674.98,1,40.16,App,2,674.98,634.82,0.059498,2025,9,2025-09,T3,Baja,0
ORD-2017,2025-02-07,CLI-360,España,Tecnología,Monitor 4K Curved,920.59,1,51.77,App,4,920.59,868.82,0.056236,2025,2,2025-02,T1,Alta,1
ORD-2018,2025-04-04,CLI-102,España,Tecnología,Monitor 4K Curved,1164.49,1,71.43,Web,2,1164.49,1093.06,0.06134,2025,4,2025-04,T2,Baja,0
ORD-2019,2025-04-05,CLI-171,España,Estilo de Vida,Set de Teclado Mecánico,230.22,1,8.44,Web,5,230.22,221.78,0.036661,2025,4,2025-04,T2,Alta,1
ORD-2020,2025-11-01,CLI-460,Colombia,Tecnología,Smartwatch Series Z,1044.48,3,64.06,Web,5,3133.44,3069.38,0.020444,2025,11,2025-11,T4,Alta,1
ORD-2021,2025-03-10,CLI-417,Chile,Estilo de Vida,Set de Teclado Mecánico,203.05,2,6.07,App,3,406.1,400.03,0.014947,2025,3,2025-03,T1,Media,0
ORD-2022,2025-11-14,CLI-107,Colombia,Estilo de Vida,Mochila Ergonómica,183.27,3,11.33,App,4,549.81,538.48,0.020607,2025,11,2025-11,T4,Alta,1
ORD-2023,2025-08-24,CLI-246,España,Estilo de Vida,Set de Teclado Mecánico,296.16,2,4.62,Web,4,592.32,587.7,0.0078,2025,8,2025-08,T3,Alta,1
ORD-2024,2025-11-30,CLI-208,Chile,Tecnología,Laptop Pro 15,714.4,2,50.67,Web,1,1428.8,1378.13,0.035463,2025,11,2025-11,T4,Baja,0
ORD-2025,2025-05-17,CLI-400,España,Tecnología,Laptop Pro 15,956.82,1,53.73,App,3,956.82,903.09,0.056155,2025,5,2025-05,T2,Media,0
ORD-2026,2025-03-17,CLI-420,España,Tecnología,Monitor 4K Curved,662.5,2,45.25,Tienda Física,2,1325.0,1279.75,0.034151,2025,3,2025-03,T1,Baja,0
ORD-2027,2025-02-04,CLI-142,España,Estilo de Vida,Silla Gaming X,153.26,1,5.75,Web,4,153.26,147.51,0.037518,2025,2,2025-02,T1,Alta,1
ORD-2028,2025-01-01,CLI-359,México,Tecnología,Laptop Pro 15,414.45,3,33.5,App,4,1243.35,1209.85,0.026943,2025,1,2025-01,T1,Alta,1
ORD-2029,2025-10-23,CLI-271,Argentina,Tecnología,Monitor 4K Curved,938.84,1,58.73,Web,4,938.84,880.11,0.062556,2025,10,2025-10,T4,Alta,1
ORD-2030,2025-11-16,CLI-368,Chile,Tecnología,Smartphone Alpha,844.33,3,51.31,App,2,2532.99,2481.68,0.020257,2025,11,2025-11,T4,Baja,0
ORD-2031,2025-03-01,CLI-175,España,Estilo de Vida,Mochila Ergonómica,225.67,2,10.3,Tienda Física,5,451.34,441.04,0.022821,2025,3,2025-03,T1,Alta,1
ORD-2032,2025-11-16,CLI-239,Chile,Estilo de Vida,Set de Teclado Mecánico,258.19,3,6.31,Web,4,774.57,768.26,0.008146,2025,11,2025-11,T4,Alta,1
ORD-2033,2025-12-15,CLI-361,España,Tecnología,Monitor 4K Curved,232.45,3,22.23,Web,4,697.35,675.12,0.031878,2025,12,2025-12,T4,Alta,1
ORD-2034,2025-11-24,CLI-182,España,Estilo de Vida,Mochila Ergonómica,202.03,2,6.02,Web,4,404.06,398.04,0.014899,2025,11,2025-11,T4,Alta,1
ORD-2035,2025-09-24,CLI-203,Colombia,Tecnología,Laptop Pro 15,424.71,1,31.2,App,4,424.71,393.51,0.073462,2025,9,2025-09,T3,Alta,1
ORD-2036,2025-12-27,CLI-160,España,Tecnología,Monitor 4K Curved,378.09,2,31.05,Tienda Física,3,756.18,725.13,0.041062,2025,12,2025-12,T4,Media,0
ORD-2037,2025-08-17,CLI-460,México,Tecnología,Laptop Pro 15,991.83,2,62.07,Tienda Física,3,1983.66,1921.59,0.031291,2025,8,2025-08,T3,Media,0
ORD-2038,2025-09-27,CLI-156,España,Tecnología,Smartwatch Series Z,585.02,1,38.99,Tienda Física,5,585.02,546.03,0.066647,2025,9,2025-09,T3,Alta,1
ORD-2039,2025-11-12,CLI-121,México,Tecnología,Smartwatch Series Z,538.59,3,32.11,App,5,1615.77,1583.66,0.019873,2025,11,2025-11,T4,Alta,1
ORD-2040,2025-10-13,CLI-285,Colombia,Estilo de Vida,Silla Gaming X,33.12,1,6.91,Tienda Física,5,33.12,26.21,0.208635,2025,10,2025-10,T4,Alta,1
ORD-2041,2025-10-18,CLI-309,México,Tecnología,Smartwatch Series Z,829.53,2,53.35,Web,5,1659.06,1605.71,0.032157,2025,10,2025-10,T4,Alta,1
ORD-2042,2025-08-01,CLI-379,Chile,Tecnología,Laptop Pro 15,646.43,2,44.09,App,2,1292.86,1248.77,0.034103,2025,8,2025-08,T3,Baja,0
ORD-2043,2025-06-14,CLI-278,México,Estilo de Vida,Silla Gaming X,94.71,1,5.98,App,4,94.71,88.73,0.06314,2025,6,2025-06,T2,Alta,1
ORD-2044,2025-01-05,CLI-310,Argentina,Tecnología,Smartwatch Series Z,987.01,1,58.78,App,5,987.01,928.23,0.059554,2025,1,2025-01,T1,Alta,1
ORD-2045,2025-12-05,CLI-416,Colombia,Tecnología,Smartphone Alpha,958.43,3,61.5,App,2,2875.29,2813.79,0.021389,2025,12,2025-12,T4,Baja,0
ORD-2046,2025-03-19,CLI-134,México,Tecnología,Laptop Pro 15,219.96,3,25.76,Web,3,659.88,634.12,0.039037,2025,3,2025-03,T1,Media,0
ORD-2047,2025-03-03,CLI-274,Argentina,Tecnología,Auriculares Noise-Cancelling,521.6,1,37.11,Tienda Física,4,521.6,484.49,0.071146,2025,3,2025-03,T1,Alta,1
ORD-2048,2025-05-12,CLI-405,Argentina,Tecnología,Smartphone Alpha,762.61,1,52.61,Tienda Física,2,762.61,710.0,0.068987,2025,5,2025-05,T2,Baja,0
ORD-2049,2025-03-30,CLI-258,Colombia,Tecnología,Monitor 4K Curved,378.0,1,27.64,Web,4,378.0,350.36,0.073122,2025,3,2025-03,T1,Alta,1
ORD-2050,2025-08-25,CLI-366,México,Tecnología,Smartphone Alpha,536.94,2,32.39,App,4,1073.88,1041.49,0.030162,2025,8,2025-08,T3,Alta,1
ORD-2051,2025-02-11,CLI-389,Chile,Estilo de Vida,Set de Teclado Mecánico,52.72,1,5.34,Web,1,52.72,47.38,0.10129,2025,2,2025-02,T1,Baja,0
ORD-2052,2025-03-30,CLI-357,México,Tecnología,Smartphone Alpha,443.04,1,32.95,Web,5,443.04,410.09,0.074373,2025,3,2025-03,T1,Alta,1
ORD-2053,2025-10-23,CLI-180,Argentina,Estilo de Vida,Mochila Ergonómica,288.83,1,4.87,App,4,288.83,283.96,0.016861,2025,10,2025-10,T4,Alta,1
ORD-2054,2025-11-24,CLI-103,España,Tecnología,Auriculares Noise-Cancelling,464.57,3,34.46,Web,5,1393.71,1359.25,0.024725,2025,11,2025-11,T4,Alta,1
ORD-2055,2025-10-22,CLI-339,México,Estilo de Vida,Set de Teclado Mecánico,151.56,1,11.13,App,4,151.56,140.43,0.073436,2025,10,2025-10,T4,Alta,1
ORD-2056,2025-04-14,CLI-240,España,Estilo de Vida,Lámpara LED Escritorio,112.1,1,5.32,App,2,112.1,106.78,0.047458,2025,4,2025-04,T2,Baja,0
ORD-2057,2025-01-14,CLI-113,Argentina,Tecnología,Smartwatch Series Z,939.76,2,57.02,Tienda Física,5,1879.52,1822.5,0.030338,2025,1,2025-01,T1,Alta,1
ORD-2058,2025-10-15,CLI-415,Chile,Tecnología,Auriculares Noise-Cancelling,437.84,1,28.92,Web,4,437.84,408.92,0.066052,2025,10,2025-10,T4,Alta,1
ORD-2059,2025-06-28,CLI-382,España,Estilo de Vida,Mochila Ergonómica,139.61,1,9.82,Web,4,139.61,129.79,0.070339,2025,6,2025-06,T2,Alta,1
ORD-2060,2025-05-05,CLI-427,México,Estilo de Vida,Mochila Ergonómica,139.47,1,5.39,Web,5,139.47,134.08,0.038646,2025,5,2025-05,T2,Alta,1
ORD-2061,2025-12-19,CLI-180,España,Estilo de Vida,Mochila Ergonómica,83.1,2,7.34,App,3,166.2,158.86,0.044164,2025,12,2025-12,T4,Media,0
ORD-2062,2025-01-23,CLI-126,Chile,Tecnología,Auriculares Noise-Cancelling,806.27,1,47.84,App,5,806.27,758.43,0.059335,2025,1,2025-01,T1,Alta,1
ORD-2063,2025-03-04,CLI-170,Colombia,Estilo de Vida,Lámpara LED Escritorio,45.07,1,10.39,Tienda Física,5,45.07,34.68,0.23053,2025,3,2025-03,T1,Alta,1
ORD-2064,2025-05-23,CLI-258,Argentina,Tecnología,Smartphone Alpha,612.13,1,36.84,App,5,612.13,575.29,0.060183,2025,5,2025-05,T2,Alta,1
ORD-2065,2025-06-02,CLI-277,España,Tecnología,Laptop Pro 15,452.38,2,36.77,Web,5,904.76,867.99,0.040641,2025,6,2025-06,T2,Alta,1
ORD-2066,2025-05-25,CLI-127,México,Tecnología,Smartphone Alpha,1037.34,1,61.67,Web,4,1037.34,975.67,0.05945,2025,5,2025-05,T2,Alta,1
ORD-2067,2025-08-13,CLI-182,Argentina,Tecnología,Smartwatch Series Z,534.55,1,36.07,Web,5,534.55,498.48,0.067477,2025,8,2025-08,T3,Alta,1
ORD-2068,2025-11-05,CLI-342,México,Tecnología,Auriculares Noise-Cancelling,185.33,3,21.01,Web,4,555.99,534.98,0.037788,2025,11,2025-11,T4,Alta,1
ORD-2069,2025-04-14,CLI-267,México,Tecnología,Monitor 4K Curved,404.54,1,27.07,App,5,404.54,377.47,0.066916,2025,4,2025-04,T2,Alta,1
ORD-2070,2025-04-14,CLI-194,Argentina,Tecnología,Laptop Pro 15,557.29,1,36.62,Web,5,557.29,520.67,0.065711,2025,4,2025-04,T2,Alta,1
ORD-2071,2025-02-08,CLI-280,España,Tecnología,Monitor 4K Curved,811.92,1,48.61,Tienda Física,5,811.92,763.31,0.05987,2025,2,2025-02,T1,Alta,1
ORD-2072,2025-07-17,CLI-343,España,Estilo de Vida,Lámpara LED Escritorio,80.4,1,5.11,Web,4,80.4,75.29,0.063557,2025,7,2025-07,T3,Alta,1
ORD-2073,2025-05-14,CLI-362,Argentina,Tecnología,Auriculares Noise-Cancelling,826.79,1,53.62,App,5,826.79,773.17,0.064853,2025,5,2025-05,T2,Alta,1
ORD-2074,2025-03-08,CLI-205,Colombia,Tecnología,Monitor 4K Curved,1175.31,1,70.77,Web,3,1175.31,1104.54,0.060214,2025,3,2025-03,T1,Media,0
ORD-2075,2025-06-28,CLI-207,Argentina,Estilo de Vida,Set de Teclado Mecánico,96.61,1,3.17,App,3,96.61,93.44,0.032812,2025,6,2025-06,T2,Media,0
ORD-2076,2025-02-11,CLI-245,México,Tecnología,Monitor 4K Curved,497.13,1,38.46,App,5,497.13,458.67,0.077364,2025,2,2025-02,T1,Alta,1
ORD-2077,2025-01-15,CLI-258,España,Tecnología,Smartphone Alpha,438.3,1,32.38,Web,3,438.3,405.92,0.073876,2025,1,2025-01,T1,Media,0
ORD-2078,2025-04-21,CLI-461,España,Tecnología,Laptop Pro 15,976.69,1,63.68,App,1,976.69,913.01,0.0652,2025,4,2025-04,T2,Baja,0
ORD-2079,2025-06-06,CLI-426,España,Estilo de Vida,Mochila Ergonómica,28.24,1,8.29,Tienda Física,5,28.24,19.95,0.293555,2025,6,2025-06,T2,Alta,1
ORD-2080,2025-10-16,CLI-193,España,Tecnología,Monitor 4K Curved,1139.45,1,70.2,Web,4,1139.45,1069.25,0.061609,2025,10,2025-10,T4,Alta,1
