ID_Pedido,Fecha,ID_Cliente,Pais,Categoria,Producto,Precio_Unitario,Cantidad,Costo_Envio,Canal_Venta,Puntuacion_Satisfaccion
ORD-2450,2025-01-26,CLI-365,Colombia,Estilo de Vida,Lámpara LED Escritorio,110.86,2,5.57,Web,4
ORD-2451,2025-02-16,CLI-209,Chile,Tecnología,Laptop Pro 15,365.23,1,30.12,Web,3
ORD-2452,2025-10-15,CLI-297,Colombia,Estilo de Vida,Lámpara LED Escritorio,160.2,2,5.66,Web,3
ORD-2453,2025-09-23,CLI-259,España,Tecnología,Monitor 4K Curved,1008.71,2,59.99,App,3
ORD-2454,2025-01-16,CLI-424,España,Estilo de Vida,Botella Térmica Inteligente,254.03,1,3.17,Tienda Física,5
ORD-2455,2025-07-18,CLI-273,España,Tecnología,Monitor 4K Curved,840.67,1,52.84,Tienda Física,4
ORD-2456,2025-10-09,CLI-421,Argentina,Tecnología,Smartwatch Series Z,558.2,1,36.78,Web,4
ORD-2457,2025-03-27,CLI-345,México,Estilo de Vida,Lámpara LED Escritorio,194.6,2,3.84,Tienda Física,5
ORD-2458,2025-09-07,CLI-303,Colombia,Tecnología,Smartphone Alpha,1048.9,1,59.12,Web,4
ORD-2459,2025-09-27,CLI-209,España,Estilo de Vida,Set de Teclado Mecánico,280.02,1,9.33,App,5
ORD-2460,2025-12-01,CLI-321,Chile,Estilo de Vida,Botella Térmica Inteligente,280.79,3,9.19,Web,5
ORD-2461,2025-04-27,CLI-201,México,Tecnología,Auriculares Noise-Cancelling,640.34,1,46.3,Web,3
ORD-2462,2025-01-07,CLI-240,México,Estilo de Vida,Set de Teclado Mecánico,178.53,2,10.75,Web,2
ORD-2463,2025-05-17,CLI-313,España,Tecnología,Smartphone Alpha,563.36,1,36.2,Web,5
ORD-2464,2025-06-25,CLI-147,España,Tecnología,Laptop Pro 15,642.47,1,45.86,Tienda Física,5
ORD-2465,2025-11-24,CLI-410,España,Tecnología,Auriculares Noise-Cancelling,1094.89,3,63.23,Tienda Física,5
ORD-2466,2025-11-11,CLI-463,Colombia,Tecnología,Smartwatch Series Z,946.94,3,53.26,App,4
ORD-2467,2025-08-03,CLI-382,España,Tecnología,Smartphone Alpha,388.11,3,28.96,Tienda Física,1
ORD-2468,2025-03-23,CLI-209,Colombia,Tecnología,Smartwatch Series Z,969.75,1,56.63,Tienda Física,3
ORD-2469,2025-08-11,CLI-393,España,Tecnología,Laptop Pro 15,1170.42,1,67.11,Tienda Física,1
ORD-2470,2025-04-13,CLI-350,México,Tecnología,Smartwatch Series Z,1116.41,1,69.61,Web,3
ORD-2471,2025-09-30,CLI-386,España,Tecnología,Monitor 4K Curved,346.03,1,24.29,Web,2
ORD-2472,2025-01-14,CLI-352,Chile,Tecnología,Laptop Pro 15,474.71,1,37.59,App,5
ORD-2473,2025-06-08,CLI-199,España,Estilo de Vida,Silla Gaming X,297.32,1,6.37,Web,5
ORD-2474,2025-06-01,CLI-450,México,Estilo de Vida,Botella Térmica Inteligente,192.56,2,3.44,Web,1
ORD-2475,2025-04-18,CLI-434,Colombia,Estilo de Vida,Silla Gaming X,258.18,1,9.77,App,4
ORD-2476,2025-07-07,CLI-127,México,Tecnología,Auriculares Noise-Cancelling,550.4,1,34.37,Web,5
ORD-2477,2025-10-28,CLI-403,España,Tecnología,Monitor 4K Curved,151.49,1,18.17,Tienda Física,4
ORD-2478,2025-04-08,CLI-428,México,Tecnología,Auriculares Noise-Cancelling,381.1,1,25.86,Web,4
ORD-2479,2025-05-11,CLI-285,Chile,Estilo de Vida,Set de Teclado Mecánico,70.11,1,3.23,Web,4
ORD-2480,2025-10-20,CLI-149,México,Estilo de Vida,Mochila Ergonómica,268.46,1,7.34,Web,4
ORD-2481,2025-06-20,CLI-433,España,Tecnología,Monitor 4K Curved,639.99,2,41.87,Web,5
ORD-2482,2025-07-02,CLI-324,Argentina,Estilo de Vida,Lámpara LED Escritorio,161.38,1,10.28,Web,2
ORD-2483,2025-12-30,CLI-257,España,Tecnología,Laptop Pro 15,737.83,5,44.36,Tienda Física,5
ORD-2484,2025-02-08,CLI-276,Argentina,Tecnología,Smartphone Alpha,389.49,1,27.64,Tienda Física,2
ORD-2485,2025-01-15,CLI-220,Argentina,Estilo de Vida,Set de Teclado Mecánico,85.48,3,11.53,Tienda Física,3
ORD-2486,2025-01-04,CLI-257,México,Tecnología,Monitor 4K Curved,736.39,1,44.32,Web,2
ORD-2487,2025-12-15,CLI-291,Colombia,Tecnología,Auriculares Noise-Cancelling,435.86,2,27.6,Tienda Física,4
ORD-2488,2025-07-29,CLI-194,España,Estilo de Vida,Silla Gaming X,83.55,1,3.71,Web,3
ORD-2489,2025-06-10,CLI-244,México,Estilo de Vida,Silla Gaming X,250.59,1,4.66,Web,2
ORD-2490,2025-01-16,CLI-103,España,Tecnología,Laptop Pro 15,664.62,1,39.1,App,4
ORD-2491,2025-04-18,CLI-389,México,Estilo de Vida,Lámpara LED Escritorio,245.82,3,10.91,Web,5
ORD-2492,2025-11-07,CLI-484,Colombia,Estilo de Vida,Botella Térmica Inteligente,95.3,3,5.67,Web,2
ORD-2493,2025-08-15,CLI-213,Argentina,Estilo de Vida,Mochila Ergonómica,93.97,1,5.28,App,5
ORD-2494,2025-06-19,CLI-349,México,Tecnología,Laptop Pro 15,998.94,1,63.89,Tienda Física,5
ORD-2495,2025-02-03,CLI-449,España,Estilo de Vida,Set de Teclado Mecánico,99.65,1,5.62,Tienda Física,4
ORD-2496,2025-09-08,CLI-128,España,Estilo de Vida,Botella Térmica Inteligente,96.22,1,7.4,Web,3
ORD-2497,2025-09-04,CLI-353,España,Estilo de Vida,Set de Teclado Mecánico,189.72,1,5.17,Web,4
ORD-2498,2025-09-26,CLI-187,España,Estilo de Vida,Silla Gaming X,178.81,1,9.05,Web,5
ORD-2499,2025-05-21,CLI-211,Colombia,Estilo de Vida,Silla Gaming X,294.39,1,11.82,Web,5
